"Time","Potential 2","Potential 1"
1712.6,-0.204,
1712.8,-0.189,
1713.0,-0.170,
1713.2,-0.160,
1713.4,-0.136,
1713.6,-0.117,
1713.8,-0.097,
1714.0,-0.073,
1714.2,-0.054,
1714.4,-0.035,
1714.6,-0.011,
1714.8,0.013,
1715.0,0.042,
1715.2,0.067,
1715.4,0.100,
1715.6,0.125,
1715.8,0.144,
1716.0,0.163,
1716.2,0.197,
1716.4,0.216,
1716.6,0.230,
1716.8,0.240,
1717.0,0.245,
1717.2,0.255,
1717.4,0.259,
1717.6,0.274,
1717.8,0.284,
1718.0,0.298,
1718.2,0.317,
1718.4,0.322,
1718.6,0.332,
1718.8,0.341,
1719.0,0.346,
1719.2,0.370,
1719.4,0.375,
1719.6,0.395,
1719.8,0.414,
1720.0,0.424,
1720.2,0.438,
1720.4,0.452,
1720.6,0.472,
1720.8,0.481,
1721.0,0.505,
1721.2,0.520,
1721.4,0.534,
1721.6,0.563,
1721.8,0.587,
1722.0,0.631,
1722.2,0.655,
1722.4,0.694,
1722.6,0.713,
1722.8,0.737,
1723.0,0.751,
1723.2,0.785,
1723.4,0.814,
1723.6,0.819,
1723.8,0.862,
1724.0,0.891,
1724.2,0.887,
1724.4,0.925,
1724.6,0.916,
1724.8,0.940,
1725.0,0.964,
1725.2,1.012,
1725.4,1.041,
1725.6,1.075,
1725.8,1.118,
1726.0,1.142,
1726.2,1.171,
1726.4,1.181,
1726.6,1.200,
1726.8,1.186,
1727.0,1.200,
1727.2,1.195,
1727.4,1.190,
1727.6,1.181,
1727.8,1.171,
1728.0,1.157,
1728.2,1.137,
1728.4,1.123,
1728.6,1.104,
1728.8,1.070,
1729.0,1.050,
1729.2,1.026,
1729.4,1.002,
1729.6,0.973,
1729.8,0.949,
1730.0,0.925,
1730.2,0.887,
1730.4,0.853,
1730.6,0.819,
1730.8,0.800,
1731.0,0.751,
1731.2,0.722,
1731.4,0.684,
1731.6,0.626,
1731.8,0.558,
1732.0,0.452,
1732.2,0.332,
1732.4,0.182,
1732.6,0.158,
1732.8,0.154,
1733.0,0.154,
1733.2,0.144,
1733.4,0.144,
1733.6,0.134,
1733.8,0.129,
1734.0,0.125,
1734.2,0.120,
1734.4,0.115,
1734.6,0.110,
1734.8,0.105,
1735.0,0.100,
1735.2,0.100,
1735.4,0.091,
1735.6,0.096,
1735.8,0.086,
1736.0,0.086,
1736.2,0.086,
1736.4,0.081,
1736.6,0.081,
1736.8,0.076,
1737.0,0.071,
1737.2,0.067,
1737.4,0.067,
1737.6,0.062,
1737.8,0.062,
1738.0,0.057,
1738.2,0.052,
1738.4,0.047,
1738.6,0.042,
1738.8,0.038,
1739.0,0.028,
1739.2,0.023,
1739.4,0.018,
1739.6,0.009,
1739.8,0.009,
1740.0,-0.001,
1740.2,-0.011,
1740.4,-0.016,
1740.6,-0.025,
1740.8,-0.035,
1741.0,-0.040,
1741.2,-0.049,
1741.4,-0.068,
1741.6,-0.073,
1741.8,-0.088,
1742.0,-0.092,
1742.2,-0.102,
1742.4,-0.107,
1742.6,-0.112,
1742.8,-0.117,
1743.0,-0.131,
1743.2,-0.141,
1743.4,-0.155,
1743.6,-0.165,
1743.8,-0.189,
1744.0,-0.184,
1744.2,-0.189,
1744.4,-0.184,
1744.6,-0.199,
1744.8,-0.208,
1745.0,-0.199,
1745.2,-0.213,
1745.4,-0.242,
1745.6,-0.242,
1745.8,-0.257,
1746.0,-0.257,
1746.2,-0.262,
1746.4,-0.266,
1746.6,-0.247,
1746.8,-0.266,
1747.0,-0.286,
1747.2,-0.300,
1747.4,-0.300,
1747.6,-0.305,
1747.8,-0.319,
1748.0,-0.314,
1748.2,-0.329,
1748.4,-0.334,
1748.6,-0.348,
1748.8,-0.363,
1749.0,-0.372,
1749.2,-0.363,
1749.4,-0.392,
1749.6,-0.401,
1749.8,-0.416,
1750.0,-0.440,
1750.2,-0.474,
1750.4,-0.508,
1750.6,-0.536,
1750.8,-0.589,
1751.0,-0.628,
1751.2,-0.681,
1751.4,-0.691,
1751.6,-0.739,
1751.8,-0.763,
1752.0,-0.806,
1752.2,-0.830,
1752.4,-0.826,
1752.6,-0.830,
1752.8,-0.864,
1753.0,-0.854,
1753.2,-0.898,
1753.4,-0.888,
1753.6,-0.908,
1753.8,-0.917,
1754.0,-0.922,
1754.2,-0.951,
1754.4,-0.961,
1754.6,-0.995,
1754.8,-1.004,
1755.0,-1.019,
1755.2,-1.019,
1755.4,-1.028,
1755.6,-1.009,
1755.8,-1.004,
1756.0,-1.057,
1756.2,-0.985,
1756.4,-0.956,
1756.6,-0.912,
1756.8,-0.903,
1757.0,-0.840,
1757.2,-0.811,
1757.4,-0.758,
1757.6,-0.739,
1757.8,-0.647,
1758.0,-0.642,
1758.2,-0.638,
1758.4,-0.633,
1758.6,-0.628,
1758.8,-0.628,
1759.0,-0.628,
1759.2,-0.628,
1759.4,-0.623,
1759.6,-0.618,
1759.8,-0.618,
1760.0,-0.618,
1760.2,-0.623,
1760.4,-0.618,
1760.6,-0.623,
1760.8,-0.618,
1761.0,-0.623,
1761.2,-0.618,
1761.4,-0.618,
1761.6,-0.618,
1761.8,-0.613,
1762.0,-0.618,
1762.2,-0.618,
1762.4,-0.613,
1762.6,-0.613,
1762.8,-0.618,
1763.0,-0.618,
1763.2,-0.618,
1763.4,-0.618,
1763.6,-0.623,
1763.8,-0.623,
1764.0,-0.628,
1764.2,-0.623,
1764.4,-0.618,
1764.6,-0.623,
1764.8,-0.628,
1765.0,-0.623,
1765.2,-0.623,
1765.4,-0.628,
1765.6,-0.623,
1765.8,-0.628,
1766.0,-0.628,
1766.2,-0.628,
1766.4,-0.628,
1766.6,-0.628,
1766.8,-0.628,
1767.0,-0.628,
1767.2,-0.628,
1767.4,-0.628,
1767.6,-0.628,
1767.8,-0.623,
1768.0,-0.618,
1768.2,-0.613,
1768.4,-0.613,
1768.6,-0.613,
1768.8,-0.609,
1769.0,-0.609,
1769.2,-0.604,
1769.4,-0.609,
1769.6,-0.604,
1769.8,-0.604,
1770.0,-0.594,
1770.2,-0.594,
1770.4,-0.589,
1770.6,-0.594,
1770.8,-0.589,
1771.0,-0.589,
1771.2,-0.589,
1771.4,-0.589,
1771.6,-0.584,
1771.8,-0.580,
1772.0,-0.575,
1772.2,-0.575,
1772.4,-0.575,
1772.6,-0.575,
1772.8,-0.575,
1773.0,-0.570,
1773.2,-0.570,
1773.4,-0.565,
1773.6,-0.570,
1773.8,-0.565,
1774.0,-0.565,
1774.2,-0.565,
1774.4,-0.560,
1774.6,-0.560,
1774.8,-0.570,
1775.0,-0.565,
1775.2,-0.565,
1775.4,-0.565,
1775.6,-0.560,
1775.8,-0.565,
1776.0,-0.560,
1776.2,-0.565,
1776.4,-0.560,
1776.6,-0.565,
1776.8,-0.565,
1777.0,-0.565,
1777.2,-0.560,
1777.4,-0.565,
1777.6,-0.565,
1777.8,-0.565,
1778.0,-0.565,
1778.2,-0.565,
1778.4,-0.565,
1778.6,-0.565,
1778.8,-0.560,
1779.0,-0.560,
1779.2,-0.560,
1779.4,-0.560,
1779.6,-0.560,
1779.8,-0.560,
1780.0,-0.560,
1780.2,-0.560,
1780.4,-0.565,
1780.6,-0.565,
1780.8,-0.560,
1781.0,-0.560,
1781.2,-0.560,
1781.4,-0.556,
1781.6,-0.556,
1781.8,-0.551,
1782.0,-0.551,
1782.2,-0.551,
1782.4,-0.556,
1782.6,-0.556,
1782.8,-0.556,
1783.0,-0.556,
1783.2,-0.551,
1783.4,-0.556,
1783.6,-0.551,
1783.8,-0.551,
1784.0,-0.551,
1784.2,-0.551,
1784.4,-0.551,
1784.6,-0.551,
1784.8,-0.551,
1785.0,-0.551,
1785.2,-0.551,
1785.4,-0.551,
1785.6,-0.551,
1785.8,-0.551,
1786.0,-0.551,
1786.2,-0.551,
1786.4,-0.551,
1786.6,-0.551,
1786.8,-0.551,
1787.0,-0.551,
1787.2,-0.551,
1787.4,-0.551,
1787.6,-0.551,
1787.8,-0.551,
1788.0,-0.551,
1788.2,-0.546,
1788.4,-0.551,
1788.6,-0.551,
1788.8,-0.551,
1789.0,-0.551,
1789.2,-0.551,
1789.4,-0.551,
1789.6,-0.551,
1789.8,-0.551,
1790.0,-0.551,
1790.2,-0.551,
1790.4,-0.551,
1790.6,-0.546,
1790.8,-0.546,
1791.0,-0.546,
1791.2,-0.551,
1791.4,-0.551,
1791.6,-0.541,
1791.8,-0.541,
1792.0,-0.541,
1792.2,-0.536,
1792.4,-0.536,
1792.6,-0.536,
1792.8,-0.536,
1793.0,-0.532,
1793.2,-0.532,
1793.4,-0.532,
1793.6,-0.527,
1793.8,-0.532,
1794.0,-0.527,
1794.2,-0.527,
1794.4,-0.527,
1794.6,-0.522,
1794.8,-0.517,
1795.0,-0.517,
1795.2,-0.517,
1795.4,-0.517,
1795.6,-0.512,
1795.8,-0.512,
1796.0,-0.508,
1796.2,-0.512,
1796.4,-0.512,
1796.6,-0.512,
1796.8,-0.503,
1797.0,-0.512,
1797.2,-0.512,
1797.4,-0.512,
1797.6,-0.512,
1797.8,-0.512,
1798.0,-0.508,
1798.2,-0.503,
1798.4,-0.503,
1798.6,-0.503,
1798.8,-0.503,
1799.0,-0.503,
1799.2,-0.503,
1799.4,-0.503,
1799.6,-0.508,
1799.8,-0.503,
1800.0,-0.498,
1800.2,-0.508,
1800.4,-0.508,
1800.6,-0.503,
1800.8,-0.498,
1801.0,-0.498,
1801.2,-0.498,
1801.4,-0.498,
1801.6,-0.498,
1801.8,-0.503,
1802.0,-0.503,
1802.2,-0.498,
1802.4,-0.498,
1802.6,-0.498,
1802.8,-0.498,
1803.0,-0.498,
1803.2,-0.498,
1803.4,-0.498,
1803.6,-0.503,
1803.8,-0.503,
1804.0,-0.503,
1804.2,-0.498,
1804.4,-0.503,
1804.6,-0.503,
1804.8,-0.508,
1805.0,-0.503,
1805.2,-0.503,
1805.4,-0.512,
1805.6,-0.512,
1805.8,-0.512,
1806.0,-0.512,
1806.2,-0.512,
1806.4,-0.517,
1806.6,-0.522,
1806.8,-0.522,
1807.0,-0.517,
1807.2,-0.522,
1807.4,-0.527,
1807.6,-0.527,
1807.8,-0.532,
1808.0,-0.532,
1808.2,-0.532,
1808.4,-0.532,
1808.6,-0.536,
1808.8,-0.536,
1809.0,-0.541,
1809.2,-0.536,
1809.4,-0.546,
1809.6,-0.541,
1809.8,-0.541,
1810.0,-0.541,
1810.2,-0.546,
1810.4,-0.551,
1810.6,-0.541,
1810.8,-0.551,
1811.0,-0.551,
1811.2,-0.551,
1811.4,-0.551,
1811.6,-0.556,
1811.8,-0.551,
1812.0,-0.556,
1812.2,-0.556,
1812.4,-0.560,
1812.6,-0.560,
1812.8,-0.560,
1813.0,-0.565,
1813.2,-0.565,
1813.4,-0.570,
1813.6,-0.570,
1813.8,-0.570,
1814.0,-0.570,
1814.2,-0.575,
1814.4,-0.575,
1814.6,-0.575,
1814.8,-0.575,
1815.0,-0.580,
1815.2,-0.580,
1815.4,-0.575,
1815.6,-0.584,
1815.8,-0.589,
1816.0,-0.589,
1816.2,-0.589,
1816.4,-0.589,
1816.6,-0.589,
1816.8,-0.594,
1817.0,-0.589,
1817.2,-0.589,
1817.4,-0.594,
1817.6,-0.594,
1817.8,-0.599,
1818.0,-0.594,
1818.2,-0.599,
1818.4,-0.594,
1818.6,-0.594,
1818.8,-0.594,
1819.0,-0.594,
1819.2,-0.594,
1819.4,-0.599,
1819.6,-0.594,
1819.8,-0.599,
1820.0,-0.599,
1820.2,-0.604,
1820.4,-0.599,
1820.6,-0.594,
1820.8,-0.599,
1821.0,-0.594,
1821.2,-0.594,
1821.4,-0.604,
1821.6,-0.599,
1821.8,-0.599,
1822.0,-0.599,
1822.2,-0.604,
1822.4,-0.604,
1822.6,-0.604,
1822.8,-0.599,
1823.0,-0.599,
1823.2,-0.599,
1823.4,-0.599,
1823.6,-0.594,
1823.8,-0.599,
1824.0,-0.594,
1824.2,-0.594,
1824.4,-0.594,
1824.6,-0.599,
1824.8,-0.599,
1825.0,-0.599,
1825.2,-0.594,
1825.4,-0.599,
1825.6,-0.599,
1825.8,-0.594,
1826.0,-0.594,
1826.2,-0.594,
1826.4,-0.594,
1826.6,-0.594,
1826.8,-0.589,
1827.0,-0.594,
1827.2,-0.594,
1827.4,-0.594,
1827.6,-0.589,
1827.8,-0.589,
1828.0,-0.584,
1828.2,-0.580,
1828.4,-0.580,
1828.6,-0.584,
1828.8,-0.580,
1829.0,-0.580,
1829.2,-0.580,
1829.4,-0.575,
1829.6,-0.575,
1829.8,-0.570,
1830.0,-0.570,
1830.2,-0.570,
1830.4,-0.570,
1830.6,-0.570,
1830.8,-0.565,
1831.0,-0.565,
1831.2,-0.556,
1831.4,-0.556,
1831.6,-0.556,
1831.8,-0.556,
1832.0,-0.551,
1832.2,-0.551,
1832.4,-0.551,
1832.6,-0.546,
1832.8,-0.541,
1833.0,-0.536,
1833.2,-0.536,
1833.4,-0.532,
1833.6,-0.532,
1833.8,-0.532,
1834.0,-0.527,
1834.2,-0.527,
1834.4,-0.517,
1834.6,-0.517,
1834.8,-0.517,
1835.0,-0.517,
1835.2,-0.517,
1835.4,-0.512,
1835.6,-0.508,
1835.8,-0.512,
1836.0,-0.512,
1836.2,-0.503,
1836.4,-0.503,
1836.6,-0.503,
1836.8,-0.498,
1837.0,-0.498,
1837.2,-0.498,
1837.4,-0.493,
1837.6,-0.493,
1837.8,-0.493,
1838.0,-0.493,
1838.2,-0.488,
1838.4,-0.488,
1838.6,-0.483,
1838.8,-0.479,
1839.0,-0.479,
1839.2,-0.479,
1839.4,-0.474,
1839.6,-0.474,
1839.8,-0.474,
1840.0,-0.474,
1840.2,-0.474,
1840.4,-0.474,
1840.6,-0.469,
1840.8,-0.464,
1841.0,-0.459,
1841.2,-0.464,
1841.4,-0.459,
1841.6,-0.459,
1841.8,-0.454,
1842.0,-0.454,
1842.2,-0.454,
1842.4,-0.454,
1842.6,-0.450,
1842.8,-0.445,
1843.0,-0.445,
1843.2,-0.440,
1843.4,-0.435,
1843.6,-0.440,
1843.8,-0.430,
1844.0,-0.425,
1844.2,-0.425,
1844.4,-0.421,
1844.6,-0.416,
1844.8,-0.411,
1845.0,-0.411,
1845.2,-0.406,
1845.4,-0.401,
1845.6,-0.401,
1845.8,-0.401,
1846.0,-0.387,
1846.2,-0.382,
1846.4,-0.377,
1846.6,-0.367,
1846.8,-0.363,
1847.0,-0.358,
1847.2,-0.353,
1847.4,-0.348,
1847.6,-0.343,
1847.8,-0.334,
1848.0,-0.334,
1848.2,-0.324,
1848.4,-0.319,
1848.6,-0.305,
1848.8,-0.305,
1849.0,-0.295,
1849.2,-0.286,
1849.4,-0.286,
1849.6,-0.281,
1849.8,-0.271,
1850.0,-0.266,
1850.2,-0.262,
1850.4,-0.257,
1850.6,-0.252,
1850.8,-0.237,
1851.0,-0.237,
1851.2,-0.218,
1851.4,-0.218,
1851.6,-0.208,
1851.8,-0.194,
1852.0,-0.184,
1852.2,-0.165,
1852.4,-0.155,
1852.6,-0.141,
1852.8,-0.131,
1853.0,-0.126,
1853.2,-0.107,
1853.4,-0.102,
1853.6,-0.088,
1853.8,-0.073,
1854.0,-0.073,
1854.2,-0.064,
1854.4,-0.054,
1854.6,-0.049,
1854.8,-0.040,
1855.0,-0.025,
1855.2,-0.011,
1855.4,0.004,
1855.6,0.004,
1855.8,0.013,
1856.0,0.018,
1856.2,0.023,
1856.4,0.033,
1856.6,0.047,
1856.8,0.042,
1857.0,0.052,
1857.2,0.062,
1857.4,0.067,
1857.6,0.076,
1857.8,0.091,
1858.0,0.081,
1858.2,0.091,
1858.4,0.096,
1858.6,0.110,
1858.8,0.115,
1859.0,0.120,
1859.2,0.120,
1859.4,0.125,
1859.6,0.144,
1859.8,0.154,
1860.0,0.178,
1860.2,0.182,
1860.4,0.182,
1860.6,0.202,
1860.8,0.197,
1861.0,0.202,
1861.2,0.202,
1861.4,0.202,
1861.6,0.197,
1861.8,0.197,
1862.0,0.202,
1862.2,0.206,
1862.4,0.206,
1862.6,0.216,
1862.8,0.216,
1863.0,0.221,
1863.2,0.226,
1863.4,0.240,
1863.6,0.240,
1863.8,0.240,
1864.0,0.240,
1864.2,0.240,
1864.4,0.245,
1864.6,0.255,
1864.8,0.264,
1865.0,0.264,
1865.2,0.269,
1865.4,0.279,
1865.6,0.284,
1865.8,0.288,
1866.0,0.298,
1866.2,0.298,
1866.4,0.317,
1866.6,0.317,
1866.8,0.327,
1867.0,0.332,
1867.2,0.337,
1867.4,0.346,
1867.6,0.361,
1867.8,0.370,
1868.0,0.395,
1868.2,0.395,
1868.4,0.395,
1868.6,0.409,
1868.8,0.404,
1869.0,0.419,
1869.2,0.438,
1869.4,0.452,
1869.6,0.462,
1869.8,0.476,
1870.0,0.496,
1870.2,0.500,
1870.4,0.515,
1870.6,0.534,
1870.8,0.549,
1871.0,0.558,
1871.2,0.587,
1871.4,0.607,
1871.6,0.612,
1871.8,0.641,
1872.0,0.645,
1872.2,0.670,
1872.4,0.684,
1872.6,0.708,
1872.8,0.727,
1873.0,0.718,
1873.2,0.756,
1873.4,0.785,
1873.6,0.771,
1873.8,0.780,
1874.0,0.795,
1874.2,0.800,
1874.4,0.843,
1874.6,0.858,
1874.8,0.867,
1875.0,0.887,
1875.2,0.906,
1875.4,0.935,
1875.6,0.959,
1875.8,0.978,
1876.0,1.017,
1876.2,1.026,
1876.4,1.041,
1876.6,1.060,
1876.8,1.084,
1877.0,1.099,
1877.2,1.094,
1877.4,1.089,
1877.6,1.084,
1877.8,1.089,
1878.0,1.099,
1878.2,1.084,
1878.4,1.084,
1878.6,1.084,
1878.8,1.089,
1879.0,1.089,
1879.2,1.079,
1879.4,1.070,
1879.6,1.050,
1879.8,1.041,
1880.0,1.026,
1880.2,1.017,
1880.4,0.988,
1880.6,0.973,
1880.8,0.968,
1881.0,0.968,
1881.2,0.949,
1881.4,0.944,
1881.6,0.930,
1881.8,0.916,
1882.0,0.906,
1882.2,0.882,
1882.4,0.872,
1882.6,0.858,
1882.8,0.848,
1883.0,0.824,
1883.2,0.819,
1883.4,0.800,
1883.6,0.780,
1883.8,0.761,
1884.0,0.751,
1884.2,0.737,
1884.4,0.713,
1884.6,0.698,
1884.8,0.684,
1885.0,0.665,
1885.2,0.636,
1885.4,0.607,
1885.6,0.578,
1885.8,0.544,
1886.0,0.505,
1886.2,0.462,
1886.4,0.409,
1886.6,0.351,
1886.8,0.303,
1887.0,0.221,
1887.2,0.154,
1887.4,0.144,
1887.6,0.144,
1887.8,0.144,
1888.0,0.144,
1888.2,0.139,
1888.4,0.129,
1888.6,0.129,
1888.8,0.129,
1889.0,0.129,
1889.2,0.125,
1889.4,0.125,
1889.6,0.120,
1889.8,0.115,
1890.0,0.115,
1890.2,0.105,
1890.4,0.105,
1890.6,0.100,
1890.8,0.100,
1891.0,0.096,
1891.2,0.091,
1891.4,0.096,
1891.6,0.091,
1891.8,0.086,
1892.0,0.086,
1892.2,0.086,
1892.4,0.086,
1892.6,0.086,
1892.8,0.081,
1893.0,0.081,
1893.2,0.076,
1893.4,0.071,
1893.6,0.067,
1893.8,0.067,
1894.0,0.067,
1894.2,0.062,
1894.4,0.057,
1894.6,0.047,
1894.8,0.047,
1895.0,0.047,
1895.2,0.038,
1895.4,0.028,
1895.6,0.028,
1895.8,0.023,
1896.0,0.018,
1896.2,0.013,
1896.4,0.004,
1896.6,-0.006,
1896.8,-0.016,
1897.0,-0.025,
1897.2,-0.035,
1897.4,-0.040,
1897.6,-0.054,
1897.8,-0.059,
1898.0,-0.068,
1898.2,-0.083,
1898.4,-0.088,
1898.6,-0.102,
1898.8,-0.102,
1899.0,-0.117,
1899.2,-0.126,
1899.4,-0.155,
1899.6,-0.150,
1899.8,-0.170,
1900.0,-0.160,
1900.2,-0.184,
1900.4,-0.189,
1900.6,-0.189,
1900.8,-0.184,
1901.0,-0.199,
1901.2,-0.204,
1901.4,-0.213,
1901.6,-0.233,
1901.8,-0.247,
1902.0,-0.247,
1902.2,-0.266,
1902.4,-0.281,
1902.6,-0.300,
1902.8,-0.310,
1903.0,-0.314,
1903.2,-0.300,
1903.4,-0.334,
1903.6,-0.353,
1903.8,-0.377,
1904.0,-0.406,
1904.2,-0.440,
1904.4,-0.488,
1904.6,-0.546,
1904.8,-0.633,
1905.0,-0.695,
1905.2,-0.739,
1905.4,-0.744,
1905.6,-0.749,
1905.8,-0.797,
1906.0,-0.768,
1906.2,-0.787,
1906.4,-0.806,
1906.6,-0.835,
1906.8,-0.879,
1907.0,-0.922,
1907.2,-0.917,
1907.4,-0.941,
1907.6,-0.956,
1907.8,-0.912,
1908.0,-0.898,
1908.2,-0.821,
1908.4,-0.787,
1908.6,-0.710,
1908.8,-0.604,
1909.0,-0.604,
1909.2,-0.599,
1909.4,-0.594,
1909.6,-0.594,
1909.8,-0.594,
1910.0,-0.589,
1910.2,-0.589,
1910.4,-0.584,
1910.6,-0.580,
1910.8,-0.575,
1911.0,-0.575,
1911.2,-0.570,
1911.4,-0.575,
1911.6,-0.584,
1911.8,-0.580,
1912.0,-0.589,
1912.2,-0.594,
1912.4,-0.589,
1912.6,-0.584,
1912.8,-0.580,
1913.0,-0.575,
1913.2,-0.570,
1913.4,-0.560,
1913.6,-0.556,
1913.8,-0.541,
1914.0,-0.532,
1914.2,-0.527,
1914.4,-0.512,
1914.6,-0.498,
1914.8,-0.498,
1915.0,-0.488,
1915.2,-0.474,
1915.4,-0.469,
1915.6,-0.459,
1915.8,-0.450,
1916.0,-0.440,
1916.2,-0.435,
1916.4,-0.421,
1916.6,-0.406,
1916.8,-0.382,
1917.0,-0.367,
1917.2,-0.358,
1917.4,-0.334,
1917.6,-0.310,
1917.8,-0.290,
1918.0,-0.262,
1918.2,-0.223,
1918.4,-0.179,
1918.6,-0.141,
1918.8,-0.102,
1919.0,-0.054,
1919.2,-0.011,
1919.4,0.042,
1919.6,0.096,
1919.8,0.120,
1920.0,0.168,
1920.2,0.197,
1920.4,0.202,
1920.6,0.221,
1920.8,0.240,
1921.0,0.250,
1921.2,0.259,
1921.4,0.279,
1921.6,0.288,
1921.8,0.308,
1922.0,0.317,
1922.2,0.337,
1922.4,0.356,
1922.6,0.370,
1922.8,0.395,
1923.0,0.419,
1923.2,0.448,
1923.4,0.476,
1923.6,0.500,
1923.8,0.544,
1924.0,0.563,
1924.2,0.587,
1924.4,0.616,
1924.6,0.645,
1924.8,0.665,
1925.0,0.660,
1925.2,0.698,
1925.4,0.708,
1925.6,0.737,
1925.8,0.732,
1926.0,0.746,
1926.2,0.795,
1926.4,0.814,
1926.6,0.843,
1926.8,0.872,
1927.0,0.901,
1927.2,0.944,
1927.4,0.978,
1927.6,1.012,
1927.8,1.036,
1928.0,1.041,
1928.2,1.050,
1928.4,1.036,
1928.6,1.046,
1928.8,1.041,
1929.0,1.036,
1929.2,1.021,
1929.4,1.002,
1929.6,0.988,
1929.8,0.973,
1930.0,0.959,
1930.2,0.935,
1930.4,0.925,
1930.6,0.896,
1930.8,0.877,
1931.0,0.853,
1931.2,0.819,
1931.4,0.780,
1931.6,0.751,
1931.8,0.727,
1932.0,0.694,
1932.2,0.655,
1932.4,0.602,
1932.6,0.549,
1932.8,0.467,
1933.0,0.327,
1933.2,0.168,
1933.4,0.144,
1933.6,0.134,
1933.8,0.129,
1934.0,0.125,
1934.2,0.125,
1934.4,0.120,
1934.6,0.110,
1934.8,0.105,
1935.0,0.096,
1935.2,0.096,
1935.4,0.086,
1935.6,0.081,
1935.8,0.076,
1936.0,0.081,
1936.2,0.071,
1936.4,0.071,
1936.6,0.062,
1936.8,0.062,
1937.0,0.057,
1937.2,0.052,
1937.4,0.057,
1937.6,0.052,
1937.8,0.047,
1938.0,0.038,
1938.2,0.033,
1938.4,0.028,
1938.6,0.018,
1938.8,0.013,
1939.0,0.009,
1939.2,-0.001,
1939.4,-0.016,
1939.6,-0.025,
1939.8,-0.035,
1940.0,-0.049,
1940.2,-0.064,
1940.4,-0.073,
1940.6,-0.088,
1940.8,-0.092,
1941.0,-0.107,
1941.2,-0.107,
1941.4,-0.126,
1941.6,-0.146,
1941.8,-0.150,
1942.0,-0.175,
1942.2,-0.179,
1942.4,-0.179,
1942.6,-0.189,
1942.8,-0.194,
1943.0,-0.208,
1943.2,-0.204,
1943.4,-0.233,
1943.6,-0.218,
1943.8,-0.237,
1944.0,-0.252,
1944.2,-0.257,
1944.4,-0.276,
1944.6,-0.281,
1944.8,-0.295,
1945.0,-0.295,
1945.2,-0.300,
1945.4,-0.338,
1945.6,-0.348,
1945.8,-0.382,
1946.0,-0.416,
1946.2,-0.445,
1946.4,-0.498,
1946.6,-0.527,
1946.8,-0.584,
1947.0,-0.613,
1947.2,-0.657,
1947.4,-0.720,
1947.6,-0.739,
1947.8,-0.724,
1948.0,-0.724,
1948.2,-0.734,
1948.4,-0.782,
1948.6,-0.773,
1948.8,-0.792,
1949.0,-0.806,
1949.2,-0.840,
1949.4,-0.874,
1949.6,-0.888,
1949.8,-0.888,
1950.0,-0.903,
1950.2,-0.888,
1950.4,-0.869,
1950.6,-0.792,
1950.8,-0.768,
1951.0,-0.695,
1951.2,-0.652,
1951.4,-0.580,
1951.6,-0.570,
1951.8,-0.570,
1952.0,-0.570,
1952.2,-0.570,
1952.4,-0.565,
1952.6,-0.565,
1952.8,-0.560,
1953.0,-0.551,
1953.2,-0.556,
1953.4,-0.551,
1953.6,-0.551,
1953.8,-0.551,
1954.0,-0.551,
1954.2,-0.551,
1954.4,-0.551,
1954.6,-0.556,
1954.8,-0.560,
1955.0,-0.565,
1955.2,-0.565,
1955.4,-0.565,
1955.6,-0.565,
1955.8,-0.565,
1956.0,-0.560,
1956.2,-0.551,
1956.4,-0.546,
1956.6,-0.541,
1956.8,-0.536,
1957.0,-0.527,
1957.2,-0.522,
1957.4,-0.512,
1957.6,-0.503,
1957.8,-0.498,
1958.0,-0.488,
1958.2,-0.479,
1958.4,-0.469,
1958.6,-0.464,
1958.8,-0.454,
1959.0,-0.450,
1959.2,-0.440,
1959.4,-0.435,
1959.6,-0.421,
1959.8,-0.411,
1960.0,-0.401,
1960.2,-0.387,
1960.4,-0.377,
1960.6,-0.363,
1960.8,-0.348,
1961.0,-0.338,
1961.2,-0.319,
1961.4,-0.300,
1961.6,-0.281,
1961.8,-0.262,
1962.0,-0.223,
1962.2,-0.189,
1962.4,-0.150,
1962.6,-0.121,
1962.8,-0.083,
1963.0,-0.049,
1963.2,-0.011,
1963.4,0.028,
1963.6,0.081,
1963.8,0.105,
1964.0,0.139,
1964.2,0.168,
1964.4,0.192,
1964.6,0.202,
1964.8,0.216,
1965.0,0.240,
1965.2,0.230,
1965.4,0.255,
1965.6,0.255,
1965.8,0.269,
1966.0,0.279,
1966.2,0.293,
1966.4,0.308,
1966.6,0.317,
1966.8,0.337,
1967.0,0.341,
1967.2,0.351,
1967.4,0.370,
1967.6,0.399,
1967.8,0.428,
1968.0,0.452,
1968.2,0.486,
1968.4,0.505,
1968.6,0.539,
1968.8,0.563,
1969.0,0.592,
1969.2,0.616,
1969.4,0.636,
1969.6,0.665,
1969.8,0.684,
1970.0,0.703,
1970.2,0.703,
1970.4,0.718,
1970.6,0.775,
1970.8,0.766,
1971.0,0.771,
1971.2,0.795,
1971.4,0.785,
1971.6,0.829,
1971.8,0.838,
1972.0,0.872,
1972.2,0.891,
1972.4,0.906,
1972.6,0.935,
1972.8,0.973,
1973.0,1.002,
1973.2,1.026,
1973.4,1.046,
1973.6,1.065,
1973.8,1.070,
1974.0,1.070,
1974.2,1.079,
1974.4,1.070,
1974.6,1.050,
1974.8,1.050,
1975.0,1.046,
1975.2,1.031,
1975.4,1.012,
1975.6,0.992,
